id,primary_level,levels,surface,reading_kana,alt_readings,meaning_ko,meaning_ko_variants,part_of_speech,entry_type,include_in_app,source_ids,source_entry_ids,source_entry_count,sections,existing_word_id,existing_level,qa_status,qa_note
w_41251cda052c6ddc,N3,N3,大量,たいりょう,,대량,대량,,word,1,pass_n3,pass_n3_p007_o0142,1,한자 표기,,,verified,
w_dd7b8c99345902a0,N3,N3,天井,てんじょう,,천정,천정,noun,word,1,mkt_n3,mkt_n3_p016_o0410,1,명사,,,verified,
w_7ceb38af28076e64,N3,N3,夫婦,ふうふ,,부부,부부,noun,word,1,pass_n3,pass_n3_p004_o0012,1,한자 읽기,w_7ceb38af28076e64,N3,verified,
w_8860727e4e6ef77a,N3,N3,失業,しつぎょう,,실업,실업,noun,word,1,mkt_n3;pass_n3,mkt_n3_p014_o0330;pass_n3_p004_o0011,2,명사;한자 읽기,w_8860727e4e6ef77a,N3,verified,
w_833594898192c2a8,N3,N3;N2,奪う,うばう,,빼앗다,뺏다;빼앗다,verb,word,1,mkt_n2;mkt_n3,mkt_n2_p002_o0030;mkt_n3_p002_o0015,2,동사,w_833594898192c2a8,N3,verified,
w_7f34a8de8756e33b,N3,N3;N2;N1,姿勢,しせい,,자세,자세,noun,word,1,mkt_n1;mkt_n2;mkt_n3;pass_n3,mkt_n1_p014_o0323;mkt_n2_p014_o0368;mkt_n3_p014_o0327;pass_n3_p013_o0367,4,명사;문맥 규정,w_7f34a8de8756e33b,N2,verified,
w_4b8b74ca3e33a730,N3,N3,娘の息子,むすめのむすこ,,딸의 아들,딸의 아들,,word,1,pass_n3,pass_n3_p014_o0398,1,유의어,,,verified,
w_209a4f5d036442e7,N3,N3,嫌う,きらう,,싫어하다,싫어하다,verb,word,1,mkt_n3,mkt_n3_p003_o0038,1,동사,w_209a4f5d036442e7,N3,verified,
w_4761cf0171ef6fcb,N3,N3,存在,そんざい,,존재,존재,noun,word,1,mkt_n3,mkt_n3_p015_o0388,1,명사,w_4761cf0171ef6fcb,N3,verified,
w_58a7af75717b065c,N3,N3,学ぶ,まなぶ,,배우다,배우다,verb,word,1,mkt_n3;pass_n3,mkt_n3_p005_o0111;pass_n3_p017_o0511,2,동사;유의어,,,verified,
w_67b726b2a8728054,N3,N3,孫,まご,,손자,손자,noun,word,1,mkt_n3,mkt_n3_p018_o0463,1,명사,,,verified,
w_f9a133c30df4181e,N3,N3,守る,まもる,,지키다,지키다,verb,word,1,mkt_n3;pass_n3,mkt_n3_p005_o0113;pass_n3_p008_o0150;pass_n3_p012_o0332,3,동사;한자 표기;문맥 규정,w_f9a133c30df4181e,N3,verified,
w_71bcd3743c50309a,N3,N3,完成,かんせい,,완성,완성,noun,word,1,mkt_n3;pass_n3,mkt_n3_p011_o0245;pass_n3_p004_o0035;pass_n3_p014_o0379,3,명사;한자 읽기;문맥 규정,w_71bcd3743c50309a,N3,verified,
w_01187a1dd0d68172,N3,N3,実力,じつりょく,,실력,실력,noun,word,1,mkt_n3;pass_n3,mkt_n3_p014_o0331;pass_n3_p005_o0056,2,명사;한자 읽기,w_01187a1dd0d68172,N3,verified,
w_727d286948e9b3eb,N3,N3,実用的だ,じつようてきだ,,실용적이다,실용적이다,na_adjective,word,1,mkt_n3,mkt_n3_p008_o0163,1,な형용사,,,verified,
w_8fed8addd039ba92,N3,N3,客がたくさんいる,きゃくがたくさんいる,,손님이 많이 있다,손님이 많이 있다,,word,1,pass_n3,pass_n3_p014_o0394,1,유의어,,,verified,
w_a11e4c4f3567d6b9,N3,N3;N2,宣伝,せんでん,,선전,선전,noun,word,1,mkt_n2;mkt_n3,mkt_n2_p015_o0384;mkt_n3_p015_o0380,2,명사,w_a11e4c4f3567d6b9,N2,verified,
w_59e0fe072ab7844a,N3,N3,家賃,やちん,,집세,집세,noun,word,1,pass_n3,pass_n3_p010_o0223,1,문맥 규정,w_59e0fe072ab7844a,N3,verified,
w_2724f8eec43b7d75,N3,N3,容器,ようき,,용기,용기;용기(그릇),noun,word,1,mkt_n3;pass_n3,mkt_n3_p019_o0481;pass_n3_p008_o0164,2,명사;한자 표기,w_2724f8eec43b7d75,N2,verified,
w_ed65117a61843a54,N3,N3,専門,せんもん,,전문,전문,noun,word,1,mkt_n3,mkt_n3_p015_o0381,1,명사,w_ed65117a61843a54,N4,verified,
w_04d59a9c1ff2fd51,N3,N3;N1,専門家,せんもんか,,전문가,전문가,,word,1,pass_n1;pass_n3,pass_n1_p021_o0618;pass_n3_p007_o0134,2,유의어;한자 표기,,,verified,
w_27f8bdaa786a7642,N3,N3,少しずつ,すこしずつ,,조금씩,조금씩,,word,1,pass_n3,pass_n3_p017_o0496,1,유의어,,,verified,
w_537d9608ea3a2d2a,N3,N3,少し前に,すこしまえに,,조금 전에,조금 전에,,word,1,pass_n3,pass_n3_p015_o0426;pass_n3_p016_o0468,2,유의어,,,verified,
w_03d5c73ae1fae891,N3,N3,少なくなる,すくなくなる,,적어지다,적어지다,,word,1,pass_n3,pass_n3_p015_o0414,1,유의어,,,verified,
w_2ba511e80b7518cd,N3,N3;N2,届ける,とどける,,"보내다, 배달하다, (관청 등에) 신고하다","보내다, 배달하다, (관청 등에) 신고하다;(1) 전달하다, (2) 신고하다",verb,word,1,mkt_n2;pass_n3,mkt_n2_p006_o0150;pass_n3_p017_o0492,2,동사;유의어,w_2ba511e80b7518cd,N4,verified,PDF 표 행 경계를 원문과 대조하여 교정
w_61a02683f8ec2596,N3,N3,屋根,やね,,지붕,지붕,noun,word,1,mkt_n3,mkt_n3_p019_o0477,1,명사,w_61a02683f8ec2596,N3,verified,
w_876ce9a1dd2dbf62,N3,N3,岩,いわ,,바위,바위,noun,word,1,pass_n3,pass_n3_p004_o0001,1,한자 읽기,w_876ce9a1dd2dbf62,N3,verified,
w_c64315d4b97b6060,N3,N3,島,しま,,섬,섬,noun,word,1,pass_n3,pass_n3_p004_o0036,1,한자 읽기,w_c64315d4b97b6060,N4,verified,
w_be992c675e654065,N3,N3,工夫,くふう,,"고안,궁리","고안,궁리",noun,word,1,mkt_n3,mkt_n3_p012_o0270,1,명사,w_be992c675e654065,N2,verified,
w_98a55855d6591a6a,N3,N3,左右,さゆう,,좌우,좌우,noun,word,1,mkt_n3,mkt_n3_p013_o0318,1,명사,w_98a55855d6591a6a,N3,verified,
w_5a886b7121ed4a02,N3,N3,差,さ,,"차이, 차","차이, 차",noun,word,1,pass_n3,pass_n3_p011_o0267,1,문맥 규정,w_5a886b7121ed4a02,N3,verified,
w_8475c9dc0e09c60f,N3,N3,布団,ふとん,,이불,이불,noun,word,1,mkt_n3,mkt_n3_p018_o0451,1,명사,w_8475c9dc0e09c60f,N4,verified,
w_cf049fe43ba71d8c,N3,N3,希望,きぼう,,희망,희망,noun,word,1,pass_n3,pass_n3_p010_o0238,1,문맥 규정,w_cf049fe43ba71d8c,N3,verified,
w_36f21c0494aa321c,N3,N3,席,せき,,좌석,좌석,noun,word,1,pass_n3,pass_n3_p005_o0051,1,한자 읽기,w_36f21c0494aa321c,N4,verified,
w_50bb4acf1b1ebafc,N3,N3,帰宅,きたく,,귀가,귀가,noun,word,1,mkt_n3;pass_n3,mkt_n3_p011_o0254;pass_n3_p008_o0156,2,명사;한자 표기,w_50bb4acf1b1ebafc,N3,verified,
w_32c337eda3945893,N3,N3,干す,ほす,,"말리다,건조시키다,널다","말리다,건조시키다,널다;(널어) 말리다, (잔) 비우다",verb,word,1,mkt_n3;pass_n3,mkt_n3_p005_o0107;pass_n3_p006_o0088,2,동사;한자 읽기,w_32c337eda3945893,N2,verified,
w_4715b3f2e7ed7c84,N3,N3,平均,へいきん,,평균,평균,noun,word,1,mkt_n3;pass_n3,mkt_n3_p018_o0455;pass_n3_p006_o0094;pass_n3_p014_o0374,3,명사;한자 읽기;문맥 규정,w_4715b3f2e7ed7c84,N3,verified,
w_4a5f0928867e842c,N3,N3,平日,へいじつ,,평일,평일,adverb,word,1,pass_n3,pass_n3_p005_o0038,1,한자 읽기,w_4a5f0928867e842c,N2,verified,
w_1b7c57fca1a8a85c,N3,N3,年中,ねんじゅう,,연중,연중;일 년 내내,noun,word,1,mkt_n3;pass_n3,mkt_n3_p017_o0431;pass_n3_p015_o0439,2,명사;유의어,,,verified,
w_7b4b7d9964deb0b8,N3,N3,広告,こうこく,,광고,광고,noun,word,1,mkt_n3;pass_n3,mkt_n3_p013_o0299;pass_n3_p005_o0067,2,명사;한자 읽기,w_7b4b7d9964deb0b8,N3,verified,
w_1846ab557a170f3b,N3,N3,床,ゆか,,마루,"마루;바닥, 마루",noun,word,1,mkt_n3;pass_n3,mkt_n3_p019_o0478;pass_n3_p014_o0378,2,명사;문맥 규정,w_1846ab557a170f3b,N3,verified,
w_cd9ef42ceb9ad142,N3,N3,底,そこ,,바닥,바닥,noun,word,1,mkt_n3;pass_n3,mkt_n3_p015_o0386;pass_n3_p014_o0372,2,명사;문맥 규정,w_cd9ef42ceb9ad142,N3,verified,
w_4fa2413486371202,N3,N3,延ばす,のばす,,"(시일을)연장시키다,미루다","(시일을)연장시키다,미루다",verb,word,1,mkt_n3,mkt_n3_p005_o0094,1,동사,w_4fa2413486371202,N3,verified,
w_6577940e5e5f2813,N3,N3,延期する,えんきする,,연기하다,연기하다,,word,1,pass_n3,pass_n3_p018_o0515,1,유의어,,,verified,
w_27891636e083856d,N3,N3,建設,けんせつ,,건설,건설,noun,word,1,mkt_n3;pass_n3,mkt_n3_p012_o0293;pass_n3_p019_o0565,2,명사;용법,w_27891636e083856d,N3,verified,
w_1c9b1884724ebe13,N3,N3;N2;N1,引き受ける,ひきうける,,받아들이다,"떠맡다;받아들이다;맡다, 인수하다;떠맡다, 인수하다",verb,word,1,mkt_n2;mkt_n3;pass_n1;pass_n3,mkt_n2_p007_o0181;mkt_n3_p005_o0102;pass_n1_p024_o0722;pass_n3_p012_o0307;pass_n3_p020_o0603,5,동사;유의어;문맥 규정;용법,,,verified,
w_8260701b3bb8776f,N3,N3;N2,当たる,あたる,,"맞다,적중하다","맞다,해당하다;맞다,적중하다",verb,word,1,mkt_n2;mkt_n3,mkt_n2_p002_o0007;mkt_n3_p002_o0003,2,동사,w_8260701b3bb8776f,N3,verified,
w_aa10c9c854fbbf6a,N3,N3,当日,とうじつ,,당일,당일,noun,word,1,mkt_n3;pass_n3,mkt_n3_p016_o0412;pass_n3_p012_o0330,2,명사;문맥 규정,w_aa10c9c854fbbf6a,N2,verified,
w_d2920b329afac048,N3,N3,当然,とうぜん,,당연히,당연히,adverb,word,1,mkt_n3;pass_n3,mkt_n3_p020_o0499;pass_n3_p018_o0521,2,부사;유의어,w_d2920b329afac048,N3,verified,
w_f385d0851d61d69b,N3,N3,形,かたち,,"형태,모양","형태,모양",noun,word,1,mkt_n3,mkt_n3_p010_o0225,1,명사,w_f385d0851d61d69b,N4,verified,
w_d9e809ebe3cd1324,N3,N3;N1,影響,えいきょう,,영향,영향,noun,word,1,mkt_n1;mkt_n3;pass_n3,mkt_n1_p010_o0222;mkt_n3_p009_o0200;pass_n3_p011_o0263,3,명사;문맥 규정,w_d9e809ebe3cd1324,N3,verified,
w_0429275c7be1a80b,N3,N3,往復,おうふく,,왕복,왕복,noun,word,1,mkt_n3,mkt_n3_p010_o0208,1,명사,w_0429275c7be1a80b,N2,verified,
w_d6eed39e186a071d,N3,N3,待ち合わせる,まちあわせる,,"(장소,시간을정하고)만나기로하다","(장소,시간을정하고)만나기로하다",verb,word,1,mkt_n3,mkt_n3_p005_o0110,1,동사,w_d6eed39e186a071d,N2,verified,
w_a71c1720e2b5e259,N3,N3,後の別の日にやる,あとのべつのひにやる,,나중에 다른 날에 하다,나중에 다른 날에 하다,,word,1,pass_n3,pass_n3_p018_o0516,1,유의어,,,verified,
w_58962bd58b2b4e7e,N3,N3,従う,したがう,,따르다,따르다,verb,word,1,mkt_n3,mkt_n3_p003_o0054,1,동사,w_58962bd58b2b4e7e,N3,verified,
w_69678bee044d584a,N3,N3;N2,得意だ,とくいだ,,"잘한다,숙련되다","잘하다,자신있다;잘한다,숙련되다",na_adjective,word,1,mkt_n2;mkt_n3,mkt_n2_p012_o0320;mkt_n3_p008_o0175,2,な형용사,,,verified,
w_7ca85bc496068dbe,N3,N3,得意な,とくいな,,"자신 있는, 잘하는","자신 있는, 잘하는;잘하는, 자신 있는",,word,1,pass_n3,pass_n3_p004_o0006;pass_n3_p017_o0497,2,한자 읽기;유의어,,,verified,
w_576aea8913e12a4c,N3,N3,復習,ふくしゅう,,복습,복습,noun,word,1,pass_n3,pass_n3_p008_o0161,1,한자 표기,w_576aea8913e12a4c,N4,verified,
w_5d1ccbbbf2fa8b13,N3,N3,心配だ,しんぱいだ,,걱정이 되다,걱정이 되다,,word,1,pass_n3,pass_n3_p017_o0510,1,유의어,,,verified,
w_37328bc83de7e43a,N3,N3;N2,必ず,かならず,,반드시,"반드시,꼭;반드시",adverb,word,1,mkt_n2;mkt_n3,mkt_n2_p018_o0469;mkt_n3_p019_o0493,2,부사,w_37328bc83de7e43a,N4,verified,
w_410160033c0799ae,N3,N3,応募,おうぼ,,응모,응모,noun,word,1,mkt_n3;pass_n3,mkt_n3_p010_o0209;pass_n3_p004_o0017;pass_n3_p009_o0209,3,명사;한자 읽기;한자 표기,w_410160033c0799ae,N1,verified,
w_cb35e8f608f2c6be,N3,N3,応援,おうえん,,응원,응원,noun,word,1,mkt_n3;pass_n3,mkt_n3_p010_o0206;pass_n3_p011_o0272,2,명사;문맥 규정,w_cb35e8f608f2c6be,N2,verified,
w_e817f861b7eb79b7,N3,N3,応用,おうよう,,응용,응용,noun,word,1,mkt_n3;pass_n3,mkt_n3_p010_o0210;pass_n3_p006_o0076,2,명사;한자 읽기,w_e817f861b7eb79b7,N2,verified,
w_72943e17cc2418be,N3,N3,怒鳴る,どなる,,"고함치다,호통치다","고함치다,호통치다",verb,word,1,mkt_n3,mkt_n3_p004_o0079,1,동사,w_72943e17cc2418be,N2,verified,
w_e0c797218bacf3a1,N3,N3;N1,怖がる,こわがる,,무서워하다,무서워하다,verb,word,1,mkt_n3;pass_n1,mkt_n3_p003_o0049;pass_n1_p019_o0526,2,동사;유의어,,,verified,
w_053241823c023c93,N3,N3,急いだようすで,いそいだようすで,,서두르는 모습으로,서두르는 모습으로,,word,1,pass_n3,pass_n3_p016_o0474,1,유의어,,,verified,
w_a3a39185338447dd,N3,N3,性格,せいかく,,성격,성격,noun,word,1,mkt_n3;pass_n3,mkt_n3_p015_o0370;pass_n3_p019_o0552;pass_n3_p020_o0594,3,명사;용법,w_a3a39185338447dd,N3,verified,
w_1582e294ca67e1c8,N3,N3;N2;N1,怪しい,あやしい,,수상하다,"수상하다,이상하다;수상하다;수상한, 의심스러운",i_adjective,word,1,mkt_n2;mkt_n3;pass_n1,mkt_n2_p009_o0240;mkt_n3_p006_o0131;pass_n1_p021_o0600,3,い형용사;유의어,w_1582e294ca67e1c8,N2,verified,
w_cfd534caa1040223,N3,N3,恋しい,こいしい,,그립다,그립다,i_adjective,word,1,mkt_n3;pass_n3,mkt_n3_p007_o0143;pass_n3_p008_o0184,2,い형용사;한자 표기,w_cfd534caa1040223,N2,verified,
w_f9b24979cc8d4767,N3,N3,息,いき,,"숨,호흡","숨,호흡;숨",noun,word,1,mkt_n3;pass_n3,mkt_n3_p009_o0188;pass_n3_p004_o0009,2,명사;한자 읽기,w_f9b24979cc8d4767,N3,verified,
w_f33b6d9d38791a27,N3,N3;N2,悔しい,くやしい,,"분하다,억울하다","분하다,억울하다;분하다, 억울하다",i_adjective,word,1,mkt_n2;pass_n3,mkt_n2_p010_o0253;pass_n3_p012_o0325,2,い형용사;문맥 규정,w_f33b6d9d38791a27,N3,verified,
w_cf1351dc563ad35e,N3,N3,悪いところ,わるいところ,,나쁜 점,나쁜 점,,word,1,pass_n3,pass_n3_p015_o0418,1,유의어,,,verified,
w_3f73adb9174b2afa,N3,N3,悲しい,かなしい,,슬프다,슬프다,i_adjective,word,1,mkt_n3,mkt_n3_p006_o0136,1,い형용사,w_3f73adb9174b2afa,N4,verified,
w_c297098c4220a11c,N3,N3,情報,じょうほう,,정보,정보,noun,word,1,mkt_n3;pass_n3,mkt_n3_p014_o0357;pass_n3_p004_o0028,2,명사;한자 읽기,w_c297098c4220a11c,N3,verified,
w_019b02f5b9b7dc2f,N3,N3,惜しい,おしい,,"아깝다,애석하다","아깝다,애석하다;아깝다, 아쉽다",i_adjective,word,1,mkt_n3;pass_n3,mkt_n3_p006_o0135;pass_n3_p013_o0358,2,い형용사;문맥 규정,w_019b02f5b9b7dc2f,N2,verified,
w_1d65f25823e21c05,N3,N3;N1,想像,そうぞう,,상상,상상,noun,word,1,mkt_n3;pass_n1;pass_n3,mkt_n3_p015_o0382;pass_n1_p021_o0622;pass_n3_p011_o0276,3,명사;유의어;문맥 규정,w_1d65f25823e21c05,N3,verified,
w_52a651979b9ad308,N3,N3,意志,いし,,의지,의지,noun,word,1,pass_n3,pass_n3_p011_o0269,1,문맥 규정,w_52a651979b9ad308,N3,verified,
w_1dc129f7a1d2cf75,N3,N3,意識,いしき,,의식,의식,noun,word,1,mkt_n3,mkt_n3_p009_o0191,1,명사,w_1dc129f7a1d2cf75,N3,verified,
w_b5fa5c2c5bc57064,N3,N3,感じる,かんじる,,느끼다,느끼다,verb,word,1,pass_n3,pass_n3_p010_o0222,1,문맥 규정,w_b5fa5c2c5bc57064,N3,verified,
w_86f351f830adbc35,N3,N3,感動,かんどう,,감동,감동,noun,word,1,pass_n3,pass_n3_p010_o0229,1,문맥 규정,w_86f351f830adbc35,N3,verified,
w_6e533b465b02e2aa,N3,N3,感情的だ,かんじょうてきだ,,감정적이다,감정적이다,na_adjective,word,1,mkt_n3,mkt_n3_p008_o0159,1,な형용사,,,verified,
w_f7a7ffb3215c602c,N3,N3,感激,かんげき,,감격,감격,noun,word,1,mkt_n3,mkt_n3_p011_o0241,1,명사,w_f7a7ffb3215c602c,N2,verified,
w_c667bc5094ca3cc6,N3,N3,感覚,かんかく,,감각,감각,noun,word,1,mkt_n3;pass_n3,mkt_n3_p011_o0237;pass_n3_p012_o0327,2,명사;문맥 규정,w_c667bc5094ca3cc6,N3,verified,
w_70953a9f6c527285,N3,N3;N2;N1,慌てる,あわてる,,허둥대다,"당황하다,허둥거리다;허둥대다;당황하다, 허둥지둥하다",verb,word,1,mkt_n2;mkt_n3;pass_n1,mkt_n2_p002_o0015;mkt_n3_p002_o0007;pass_n1_p018_o0502,3,동사;유의어,w_70953a9f6c527285,N3,verified,
w_09a2b046aa57cee5,N3,N3;N1,慰める,なぐさめる,,위로하다,"위로하다;위로하다, 달래다",verb,word,1,mkt_n3;pass_n1;pass_n3,mkt_n3_p004_o0084;pass_n1_p007_o0136;pass_n3_p020_o0601,3,동사;한자 읽기;용법,w_09a2b046aa57cee5,N2,verified,
w_568660177b238b65,N3,N3,懐かしい,なつかしい,,그립다,그립다,i_adjective,word,1,mkt_n3,mkt_n3_p007_o0146,1,い형용사,w_568660177b238b65,N2,verified,
w_15206e0f1ca6c5b7,N3,N3,成績,せいせき,,성적,성적,noun,word,1,mkt_n3;pass_n3,mkt_n3_p015_o0375;pass_n3_p007_o0132,2,명사;한자 표기,w_15206e0f1ca6c5b7,N3,verified,
w_0fd519f30d7ed2e9,N3,N3,我慢,がまん,,참음,참음,noun,word,1,mkt_n3,mkt_n3_p011_o0233,1,명사,w_0fd519f30d7ed2e9,N3,verified,
w_a11eede38f3c2f74,N3,N3;N2;N1,我慢する,がまんする,,참다,참다,verb,word,1,mkt_n2;pass_n1;pass_n3,mkt_n2_p004_o0066;pass_n1_p024_o0698;pass_n3_p012_o0315,3,동사;유의어;문맥 규정,,,verified,
w_ccae99849468c640,N3,N3,戦う,たたかう,,싸우다,싸우다,verb,word,1,mkt_n3;pass_n3,mkt_n3_p004_o0065;pass_n3_p013_o0344,2,동사;문맥 규정,w_ccae99849468c640,N3,verified,
w_0ba0815264db0466,N3,N3,手段,しゅだん,,수단,수단,noun,word,1,mkt_n3;pass_n3,mkt_n3_p014_o0343;pass_n3_p017_o0489,2,명사;유의어,w_0ba0815264db0466,N3,verified,
w_30f63a0febb90d39,N3,N3,手術,しゅじゅつ,,수술,수술,noun,word,1,mkt_n3;pass_n3,mkt_n3_p014_o0342;pass_n3_p007_o0125,2,명사;한자 읽기,w_30f63a0febb90d39,N3,verified,
w_8458200d88dada3a,N3,N3,払う,はらう,,지불하다,지불하다,verb,word,1,pass_n3,pass_n3_p006_o0104,1,한자 읽기,w_8458200d88dada3a,N4,verified,
w_7f427f8a99725529,N3,N3;N2,扱う,あつかう,,취급하다,"취급하다;다루다, 취급하다",verb,word,1,mkt_n2;pass_n3,mkt_n2_p002_o0008;pass_n3_p010_o0236,2,동사;문맥 규정,w_7f427f8a99725529,N3,verified,문자 좌표 검증 완료; 선형 텍스트 레이어 순서 불일치
w_1473b754f2591b60,N3,N3;N2,抑える,おさえる,,"(소비,지출을)줄이다","억누르다;(소비,지출을)줄이다",verb,word,1,mkt_n2;mkt_n3,mkt_n2_p003_o0042;mkt_n3_p002_o0019,2,동사,,,verified,
w_2b162e6f88d7024b,N3,N3,投げる,なげる,,던지다,던지다,verb,word,1,mkt_n3;pass_n3,mkt_n3_p004_o0085;pass_n3_p009_o0188,2,동사;한자 표기,w_2b162e6f88d7024b,N4,verified,
w_5395c758c9404f88,N3,N3,折る,おる,,"꺾다,접다","꺾다,접다;접다, 굽히다",verb,word,1,mkt_n3;pass_n3,mkt_n3_p002_o0024;pass_n3_p004_o0027,2,동사;한자 읽기,w_5395c758c9404f88,N4,verified,
w_b38cfcd67ff64a8e,N3,N3,押す,おす,,"누르다,밀다","누르다,밀다",verb,word,1,mkt_n3,mkt_n3_p002_o0020,1,동사,w_b38cfcd67ff64a8e,N5,verified,
w_f5d7da8d2993aa92,N3,N3,拭く,ふく,,닦다,닦다,verb,word,1,mkt_n3,mkt_n3_p005_o0104,1,동사,,,verified,
w_041ac7863a71dd1a,N3,N3,拾う,ひろう,,줍다,줍다,verb,word,1,mkt_n3,mkt_n3_p005_o0103,1,동사,w_041ac7863a71dd1a,N4,verified,
w_b43d61ff6220c0e6,N3,N3;N2,指導,しどう,,지도,지도,noun,word,1,mkt_n2;mkt_n3,mkt_n2_p014_o0369;mkt_n3_p014_o0332,2,명사,w_b43d61ff6220c0e6,N3,verified,
w_37d1cb626e016e6f,N3,N3,指導する,しどうする,,지도하다,지도하다,,word,1,pass_n3,pass_n3_p017_o0485,1,유의어,,,verified,
w_336acc19e23dffd9,N3,N3,指示,しじ,,지시,지시,,word,1,pass_n3,pass_n3_p019_o0546,1,용법,,,verified,
w_e13e432306ac2b38,N3,N3;N1,挑む,いどむ,,도전하다,도전하다,verb,word,1,mkt_n1;mkt_n3,mkt_n1_p002_o0007;mkt_n3_p002_o0009,2,동사,w_e13e432306ac2b38,N1,verified,
w_5087ca0f2f02704e,N3,N3,握る,にぎる,,(손에꽉)쥐다,(손에꽉)쥐다,verb,word,1,mkt_n3,mkt_n3_p005_o0088,1,동사,w_5087ca0f2f02704e,N3,verified,
w_f240542bd46ea7e7,N3,N3,揺れる,ゆれる,,흔들리다,흔들리다,verb,word,1,mkt_n3,mkt_n3_p006_o0123,1,동사,w_f240542bd46ea7e7,N4,verified,
w_4e6c3f8f212f86bd,N3,N3,支出,ししゅつ,,지출,지출,noun,word,1,mkt_n3,mkt_n3_p013_o0324,1,명사,w_4e6c3f8f212f86bd,N3,verified,
w_04b3664c7a654719,N3,N3,支給,しきゅう,,지급,지급,noun,word,1,mkt_n3,mkt_n3_p013_o0322,1,명사,w_04b3664c7a654719,N3,verified,
w_1db1591aae191a26,N3,N3,支給する,しきゅうする,,지급하다,지급하다,,word,1,pass_n3,pass_n3_p006_o0095,1,한자 읽기,,,verified,
w_3b31d9445f56f49b,N3,N3,改札,かいさつ,,개찰,개찰,noun,word,1,pass_n3,pass_n3_p005_o0063,1,한자 읽기,w_3b31d9445f56f49b,N2,verified,
w_30e834c7bca32308,N3,N3,教師,きょうし,,교사,교사,noun,word,1,mkt_n3;pass_n3,mkt_n3_p011_o0260;pass_n3_p009_o0220,2,명사;한자 표기,,,verified,
w_4aedefd2578db74a,N3,N3,数,かず,,"수,숫자","수,숫자",noun,word,1,mkt_n3,mkt_n3_p010_o0222,1,명사,w_4aedefd2578db74a,N3,verified,
w_0f1059ba8aef86ac,N3,N3,数字,すうじ,,숫자,숫자,noun,word,1,mkt_n3,mkt_n3_p015_o0366,1,명사,w_0f1059ba8aef86ac,N3,verified,
w_7fa9daed68518bff,N3,N3,整理,せいり,,정리,정리,noun,word,1,mkt_n3;pass_n3,mkt_n3_p015_o0376;pass_n3_p010_o0251,2,명사;문맥 규정,w_7fa9daed68518bff,N3,verified,
w_b43f716839af8c30,N3,N3,整理する,せいりする,,정리하다,정리하다,,word,1,pass_n3,pass_n3_p015_o0429,1,유의어,,,verified,
w_fc7adcb9e20962f9,N3,N3,文句,もんく,,"불평,불만","불평,불만;불평, 잔소리",noun,word,1,mkt_n3;pass_n3,mkt_n3_p018_o0476;pass_n3_p013_o0334,2,명사;문맥 규정,w_fc7adcb9e20962f9,N3,verified,
w_596ec51bc3a84d27,N3,N3,文字,もじ,,문자,문자,noun,word,1,mkt_n3,mkt_n3_p018_o0474,1,명사,w_596ec51bc3a84d27,N3,verified,
w_da408bc7f43d55bc,N3,N3,文章,ぶんしょう,,문장,문장,noun,word,1,mkt_n3;pass_n3,mkt_n3_p018_o0453;pass_n3_p005_o0062,2,명사;한자 읽기,,,verified,
w_700d7ff4b9121075,N3,N3,料金,りょうきん,,요금,요금,noun,word,1,pass_n3,pass_n3_p013_o0342,1,문맥 규정,w_700d7ff4b9121075,N3,verified,
w_6ee69fae4031725c,N3,N3;N2,断る,ことわる,,거절하다,거절하다,verb,word,1,mkt_n2;mkt_n3;pass_n3,mkt_n2_p004_o0086;mkt_n3_p003_o0047;pass_n3_p013_o0357;pass_n3_p019_o0550;pass_n3_p020_o0610,5,동사;문맥 규정;용법,w_6ee69fae4031725c,N3,verified,
w_5ffb2566a90f4567,N3,N3,新鮮だ,しんせんだ,,신선하다,신선하다,na_adjective,word,1,mkt_n3,mkt_n3_p008_o0167,1,な형용사,,,verified,
w_f87234f9e810d6e2,N3,N3,新鮮な,しんせんな,,신선한,신선한,,word,1,pass_n3,pass_n3_p020_o0587,1,용법,,,verified,
w_97fd38bc63ce46e6,N3,N3,方向,ほうこう,,방향,방향,noun,word,1,mkt_n3;pass_n3,mkt_n3_p018_o0458;pass_n3_p006_o0098,2,명사;한자 읽기,w_97fd38bc63ce46e6,N3,verified,
w_57420260388d1a97,N3,N3;N1,方法,ほうほう,,방법,방법,noun,word,1,mkt_n3;pass_n1;pass_n3,mkt_n3_p018_o0459;pass_n1_p017_o0464;pass_n1_p020_o0588;pass_n3_p012_o0311,4,명사;유의어;문맥 규정,w_57420260388d1a97,N3,verified,
w_e10ae2eb65ba49a7,N3,N3,早めに,はやめに,,일찌감치,일찌감치,,word,1,pass_n3,pass_n3_p010_o0232,1,문맥 규정,,,verified,
w_582342dd56d6df96,N3,N3,早退,そうたい,,조퇴,조퇴,noun,word,1,mkt_n3;pass_n3,mkt_n3_p015_o0383;pass_n3_p007_o0114;pass_n3_p019_o0570,3,명사;한자 읽기;용법,,,verified,
w_949c210aa0e199be,N3,N3,明ける,あける,,"날이 새다, 끝나다","날이 새다, 끝나다",verb,word,1,pass_n3,pass_n3_p014_o0391,1,유의어,w_949c210aa0e199be,N3,verified,
w_87a16f1df8f53f13,N3,N3,明るすぎる,あかるすぎる,,너무 밝다,너무 밝다,,word,1,pass_n3,pass_n3_p016_o0446,1,유의어,,,verified,
