id,level,surface,reading_kana,furigana,meaning_ko,part_of_speech,card_type,example_jp,example_ko,example_jp_id,example_jp_author,example_ko_id,example_ko_author,example_license,alt_forms,disambig,source,qa_status,deprecated,tags,data_version,frequency,reading_chapter,deprecated_reason,superseded_by
w_4f5ce9923ef3c61a,N3,週末,しゅうまつ,しゅうまつ,주말,noun,A,週末のデパートの中はたいへん込み合っている.,주말의 백화점 안은 매우 복잡하다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.470,10,,
w_aad2de1a4d279541,N3,表情,ひょうじょう,ひょうじょう,"표정, 속의 감정이 밖으로 나타난 것;또, 그 얼굴, 모양;풍경",noun,A,不快な表情を露にする,불쾌한 표정을 노골적으로 드러내다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.470,10,,
w_f63a718c1327f6c8,N3,願い,ねがい,ねがい,"원함;소원, 바라는 바, 부탁함",noun,B,願いがかなって王様に謁見した.,소원이 이루어져 임금님을 알현했다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.460,10,,
w_0460db429f72be26,N3,前半,ぜんはん,ぜんはん,전반,noun,A,イントロダクションや本文の前半を読めば，なんとなくはわかるのだけれど，やっぱりよくはわからない,서문이나 본문의 전반을 읽으면 그런대로 알게 되것만 역시 잘 모르겠다.,,NAVER 일본어사전 · 민중서림 엣센스 외래어사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.450,10,,
w_5d4e75e12267ce98,N3,物理,ぶつり,ぶつり,물리,noun,A,物理学の泰斗と称される,물리학의 태두로 불리다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.440,11,,
w_c1a6444d464cf4f1,N3,送信,そうしん,そうしん,송신,noun,A,アンチスパムフィルターを使って、ユーザーの受信トレイにスパムが送信されないようにする,안티스팸 필터를 이용하여 사용자의 수신 메일함에 스팸 메일이 송신되지 않도록 하다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.430,11,,
w_4f5c7ee58ff9b12e,N3,飛行,ひこう,ひこう,비행,noun,A,飛行機のスケジュールを立て直してください。,비행기 스케줄을 새로 잡아 주세요. (공항/비행기>비행기 환승/연착>비행기를 놓쳤을 때),,NAVER 일본어사전 · 글로벌회화,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.420,11,,
w_192050c8d9b09ee5,N3,パス,パス,パス,"무료 승차권;또, 정기 승차권, 통과함;합격, 공을 자기편으로 건네주는 일",noun,D,ボールをパスする,공을 패스하다.,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.420,11,,
w_3b15134f599453e6,N3,次回,じかい,じかい,차회;다음 회,noun,A,当選者が出ない場合は、賞金が次回に持ち越される,당첨자가 나오지 않을 경우는 상금이 다음 회로 이월된다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.410,11,,
w_d75e7b9fb0b1413b,N3,授業料,じゅぎょうりょう,じゅぎょうりょう,수업료,noun,A,授業料は月額15万ウォンだ.,수업료는 월액 15만 원이다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.410,11,,
w_1fa5edac827143d1,N3,ホームページ,ホームページ,ホームページ,홈페이지;인터넷으로 단체·개인간에 정보 교환을 하는 시스템,noun,D,ホームページを作り変える,홈페이지를 (고쳐) 다시 만들다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.410,11,,
w_a9c35cc31c89b310,N3,英国,えいこく,えいこく,영국,noun,A,多くのエイシアンは，母国よりも英国の国籍を選び，大量に英国に移住した,"많은 아시아계인은 모국보다 영국 국적을 선택하고 대량으로 영국에 이주하였다((1960년대 케냐에서 아시아계인 (주로 인도계, 파키스탄계)의 퇴거를 요구했을 때)).",,NAVER 일본어사전 · 민중서림 엣센스 외래어사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.400,11,,
w_659f1fe5da48cb3e,N3,半年,はんとし,はんとし,반년,noun,A,半年ぶりに床離れする,반년 만에 병상을 떠나다,,NAVER 일본어사전 · 교학사 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.400,11,,
w_bf378fe457dfcf7a,N3,ウイルス,ウイルス,ウイルス,비루스;바이러스;여과성 병원체,noun,D,クラミジアは，肺炎やトラコーマなどを引き起こす病原体で，細菌とウイルスの中間の大きさである,클라미디아는 폐렴과 트라코마 등을 일으키는 병원체로서 세균과 바이러스의 중간 크기이다.,,NAVER 일본어사전 · 민중서림 엣센스 외래어사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.390,11,,
w_8df43d0e2bde2027,N3,クリック,クリック,クリック,"클릭, 짤까닥 소리가 남;또, 그 소리, 누름;마우스로 조작하여 선택함",noun,D,クリック数を水増しする,클릭 수를 (실제 이상으로) 부풀리다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.380,12,,
w_e03a4f35d60c82b8,N3,高速道路,こうそくどうろ,こうそくどうろ,고속도로,noun,A,新しい高速道路が広広と走っている.,새 고속 도로가 널찍하게 나 있다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.360,12,,
w_9f213362f8616cbc,N3,受信,じゅしん,じゅしん,"수신, 무선 전신·무선 전화를 받음, 전보을 받음",noun,A,SU-MIMOは複数のアンテナでデータの送信∙受信を行う無線LAN技術である,싱글 유저 마이모(MIMO)는 복수의 안테나로 데이터를 송수신하는 무선 랜(LAN) 기술이다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.360,12,,
w_e5aa4df3ce7fe68a,N3,洗濯物,せんたくもの,せんたくもの,세탁물,noun,A,洗濯物が風でぱさぱさとなる.,세탁물이 바람에 구덕구덕 마르다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.360,12,,
w_2aa39eb735d84826,N3,請求書,せいきゅうしょ,せいきゅうしょ,청구서,noun,A,請求書を送つける,청구서를 보내다[송부하다].,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.350,12,,
w_5f790e7fb78d3d53,N3,洗濯機,せんたくき,せんたくき,세탁기,noun,A,ワンタッチで全自動の洗濯機.,원터치 전자동 세탁기,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.350,12,,
w_c3f1957fd54e0cec,N3,録画,ろくが,ろくが,녹화,noun,A,録画した1時間の番組を1.5倍速で見る,녹화한 1시간짜리 프로그램을 1.5배속으로 보다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.350,12,,
w_579a63aeda1caca3,N3,不合格,ふごうかく,ふごうかく,불합격,noun,A,背丈が足りなくて不合格になった.,키가 모자라서 불합격되었다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.340,12,,
w_ea8d85daa22e9b11,N3,アンケート,アンケート,アンケート,앙케트;질문;조사,noun,D,スメハラに関するアンケート調査を実施する,냄새 괴롭힘에 관한 앙케트 조사를 실시하다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.330,12,,
w_ac84cdb2b57cc77d,N3,マイナス,マイナス,マイナス,"마이너스, 음수;음수의 기호, 감함;또, 그 기호",noun,D,この商売は完全にマイナスだ.,이 장사는 완전히 마이너스다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.330,12,,
w_674d39fd94cde326,N3,昨年,さくねん,さくねん,작년;지난 해,noun,A,出版界にとって昨年は受難の1年であった.,"출판계에 있어서, 작년은 수난의 한 해였다",,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.300,13,,
w_c5f69fdab7e56d26,N3,除く,のぞく,のぞく,"제거하다;없애다, 빼다;제외하다, 죽이다",verb,B,君側の奸を除く,군주 곁의 간신을 제거하다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.300,13,,
w_5ae0744fedd4669f,N3,警察署,けいさつしょ,けいさつしょ,경찰서,noun,A,警察署に押送される.,경찰서에 압송되다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.290,13,,
w_c83e310329478e0f,N3,美術,びじゅつ,びじゅつ,미술,noun,A,美術に対する目がある,미술에 대한 눈이 있다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.290,13,,
w_28d2921e86daacc1,N3,本社,ほんしゃ,ほんしゃ,"본사, 회사의 본점 사업소, 이 회사",noun,A,ソウル本社から辺地へ追いやられる.,서울 본사에서 벽지로 내밀리다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.290,13,,
w_738d1a4c1ddf8965,N3,タオル,タオル,タオル,"타월;수건;또, 그 천",noun,D,タオルをもう少しください。,수건을 더 주세요. (숙박>서비스>불만/요청),,NAVER 일본어사전 · 글로벌회화,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.290,13,,
w_b262fb776c86e62c,N3,宝石,ほうせき,ほうせき,보석,noun,A,宝石を散りばめたように美しかった.,보석을 여기저기 박은 듯이 아름다웠다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.270,14,,
w_b1ec4390176f6bca,N3,回り,まわり,まわり,"돎, 차례로 방문함, 회전",noun,B,池を一回りする,연못을 한 바퀴 돌다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,"[""廻り""]",,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.270,14,,
w_9208dc812cc78585,N3,向き,むき,むき,"방향, 향하는 쪽, 직선의 방향;부등호가 열린 방향",noun,B,船の向きを変える,배의 방향을 바꾸다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.270,14,,
w_029324ed8af6da1b,N3,プラン,プラン,プラン,"플랜, 계획;안, 설계도;평면도",noun,D,今日のプランは台なしになった.,오늘 계획은 완전히 멍들었다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.270,13,,
w_731936f7b4f79ba3,N3,ベルト,ベルト,ベルト,"벨트, 혁대;띠, 기계의 피대",noun,D,機械のベルトが外れる,기계의 벨트가 벗겨지다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.270,13,,
w_9514667d4870df09,N3,ミルク,ミルク,ミルク,"밀크, 우유, ‘コンデンスミルク’의 준말",noun,D,紅茶にミルクを少し入れてください。,홍차에 넣을 우유 좀 주세요. (식당>주문>추가 주문/요청),,NAVER 일본어사전 · 글로벌회화,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.270,13,,
w_317792be93026082,N3,入場,にゅうじょう,にゅうじょう,입장,noun,A,入場券のないお客様は、如何なる事情があっても入場できません,입장권이 없는 고객은 어떠한 사정이 있어도 입장하실 수 없습니다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.260,14,,
w_5b78b82bbe49e4d3,N3,博物館,はくぶつかん,はくぶつかん,박물관,noun,A,日本の横浜にはカップヌードルの博物館があるそうなの一度行ってみたいと思っています。,일본 요코하마에는 컵누들 박물관이 있는데 한번 가 보고 싶습니다.,,NAVER 일본어사전 · 연세대학교 한국어학당 국가별 대표음식,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.240,14,,
w_243a8d4f69f4bd5a,N3,発明,はつめい,はつめい,"발명, 영리한 모양;총명함",noun,A,フランスでは，メートルが「発明」されるまで長さの単位が地方ごとに違っていた,프랑스에서는 미터가 ‘발명’되기까지 길이의 단위가 지방마다 달랐다.,,NAVER 일본어사전 · 민중서림 엣센스 외래어사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.240,14,,
w_bae790c2f19f1f82,N3,トレーニング,トレーニング,トレーニング,트레이닝;훈련;연습,noun,D,ハードなトレーニングを積んで、練習を重ねるのは、こういったポジションに自分を置くためだ。,"하드 트레이닝을 쌓여, 연습을 거듭하는 것은, 이런 포지션에 자신을 두기 위해이다.",,NAVER 일본어사전 · 플리토,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.240,14,,
w_b0b8b627bd923922,N3,ブレーキ,ブレーキ,ブレーキ,브레이크;제동,noun,D,イ：ブレーキを踏むと、変な音がするし、制動がうまくできません。,가: 브레이크를 밟으면 이상한 소리가 나고 제동이 잘 안 돼요.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.230,14,,
w_d14478866102d5ab,N3,ライオン,ライオン,ライオン,라이온;사자,noun,D,ライオンのほえ声を聞いてひやりとした.,사자가 우는 소리를 듣고 오싹했다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.220,14,,
w_8c83a0eadc0c4e3d,N3,取れる,とれる,とれる,"떨어지다;빠지다, 취할 수 있다, 해석되다",verb,B,免状が取れる,면허장을 얻을 수 있다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.210,15,,
w_a47a9be72b6619cb,N3,見直し,みなおし,みなおし,다시 봄;재검토,noun,B,オバマケアの見直しを巡って世論が二分される,오바마 케어 재검토를 놓고 여론이 양분되다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.210,15,,
w_7ff3608b37fa8ce7,N3,履歴書,りれきしょ,りれきしょ,이력서,noun,A,履歴書を提出してください。,이력서를 제출하세요. (직장>구직>지원),,NAVER 일본어사전 · 글로벌회화,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.210,15,,
w_46c5807f452ae20a,N3,トンネル,トンネル,トンネル,"굴, 야수가 땅볼을 가랑이 사이로 놓침",noun,D,外野手がゴロをトンネルする,외야수가 땅볼을 놓치다.,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.210,14,,
w_a0f1150e0d1731e6,N3,公共料金,こうきょうりょうきん,こうきょうりょうきん,공공 요금,noun,A,電気代をはじめとする公共料金が来月から値上げする。,전기 요금을 비롯한 공공요금이 다음 달부터 오른다.,,NAVER 일본어사전 · 국립국어원 한국어-일본어 학습사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.200,15,,
w_d3c59b685ddd1a06,N3,悲しみ,かなしみ,かなしみ,슬픔;비애,noun,B,悲しみの影が消えない.,슬픔의 그림자가 가시지 않는다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,"[""哀しみ""]",,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.180,15,,
w_d6ec9a493cd36ce2,N3,日付,ひづけ,ひづけ,"일부;날짜;문서 따위에, 그것의 작성·발송·접수 등의 연월일을 기입함",noun,A,明確な日付が思い出せない,명확한 날짜가 생각나지 않는다.,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.150,16,,
w_af296f1fffff86f4,N3,暮らす,くらす,くらす,"하루를 보내다, 살다;세월을 보내다, 살아가다;지내다",verb,B,地味に暮らす,검소하게 살다; 조용히 살다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.130,16,,
w_f1b2618969d9c32c,N3,互いに,たがいに,たがいに,서로,adverb,B,互いに相対の関係にある.,서로 상대되는 관계에 있다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.130,16,,
w_192fb2efb59fdd8a,N3,帰国,きこく,きこく,"귀국, 귀향",noun,A,卒業を前後して父が帰国なさった.,졸업을 전후해서 아버지가 귀국하셨다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.120,16,,
w_40b6cfaec8790170,N3,警察官,けいさつかん,けいさつかん,경찰관,noun,A,どろぼうは警察官を見るや仰天して逃げ出した.,도둑은 경찰관을 보자 기겁을 하여 도망쳤다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.120,16,,
w_9d7c3ebab21d40e5,N3,アドレス,アドレス,アドレス,"어드레스, 수신인의 주소·성명, 클럽을 쥐고 타구하는 자세를 취하는 일",noun,D,メールアドレス検索ロボットにメールアドレスが集められた,스팸 봇에게 메일 주소를 도난당했다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.120,16,,
w_3fb9fd1e1e58bd0b,N3,子育て,こそだて,こそだて,육아,noun,B,今、スマホ子育てが注目を集めている,요즘 스마트폰 육아가 주목을 모으고 있다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.100,17,,
w_d9d2a4da8711a1ad,N3,親戚,しんせき,しんせき,친척;집안,noun,A,親戚の子を養子にする.,친척 집 아이를 양자로 삼다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.100,17,,
w_7a39d41f9dbb6323,N3,アレルギー,アレルギー,アレルギー,알레르기;앨러지;거부 반응,noun,D,アレルギー反応,알레르기 반응,,NAVER 일본어사전 · 교학사 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.100,16,,
w_5fde8f29d55abaf9,N3,のんびり,のんびり,のんびり,유유히;한가로이;태평스럽게,verb,C,羊の群れがのんびりと草を食んでいる,양 떼가 한가로이 풀을 뜯고 있다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.090,17,,
w_859894e02790a4e2,N3,本店,ほんてん,ほんてん,"본점, 영업의 본거가 되는 가게, 이 가게",noun,A,デパートではその店の全部の品ぞろえを見ることができないので本店や支店に行く,백화점에서는 그 가게[본사] 전체의 상품을 갖추어 놓은 것을 볼 수 없으므로 본점이나 지점으로 간다.,,NAVER 일본어사전 · 민중서림 엣센스 외래어사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.090,17,,
w_65811af5fa2ae4e9,N3,年末,ねんまつ,ねんまつ,연말;세말,noun,A,街は年末で雑踏していた.,거리는 연말이라 붐비고 있었다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.080,17,,
w_008815ea901fd7ca,N3,年上,としうえ,としうえ,연상;연장,noun,A,年上の女性と恋仲になる,연상의 여자와 사랑하는 사이가 되다,,NAVER 일본어사전 · 교학사 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.060,17,,
w_e6399fe1d1efe9bf,N3,叩く,たたく,たたく,"치다, 계속해 쳐서 소리를 내다;두드리다, 때리다;비난하다",verb,B,太鼓を叩く,남의 말에 맞장구치며 비위를 맞추다; 북을 치다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,"[""敲く""]",,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.050,17,,
w_cc4e34db111baec1,N3,年寄り,としより,としより,"늙은이;노인, 무가 시대에 정무에 참여한 중신, 江戸幕府大奥를 단속하던 여관의 중직",noun,B,年寄りの役をつとめる.,노인 역을 맡아 하다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.050,17,,
w_de8870d2dd7e2401,N3,役立つ,やくだつ,やくだつ,"쓸모가 있다;도움이 되다, →やくだてる",verb,B,役立つと期待している,도움이 될 것으로 기대하고 있다,,NAVER 일본어사전 · 민중서림 엣센스 일한사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.050,17,,
w_b6f93a9e16717109,N3,王様,おうさま,おうさま,임금님;왕,noun,A,この事実を王様に奏する.,이 사실을 임금님께 아뢰다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.040,17,,
w_e60384ddb682ed53,N3,減らす,へらす,へらす,줄이다;감하다,verb,B,体重を減らすために減食する.,체중을 줄이기 위해서 감식하다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.040,17,,
w_b698ec250ee3cd81,N3,絵画,かいが,かいが,회화;그림,noun,A,絵画は無韻の詩である.,회화는 운(韻)이 없는 시다,,NAVER 일본어사전 · 민중서림 엣센스 한일사전,,,owner-confirmed-cleared,,,naver:ja-dict-jlpt-list,verified,0,"[""naver-level-backfill"",""jmdict-exact"",""ko-from-naver""]",3,4.030,17,,
